"Data da Arrecadacao";"Conta";"Descricao da Conta";"Vinculo";"Descricao do Vinculo";"Valor Arrecadado";"Entidade"
"19/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"135,16";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"107,20";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"223,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"44,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"35,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"73,81";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"321,90";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"255,30";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"532,80";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"647,56";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"513,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1071,84";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"2190,13";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"1737,00";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"3625,07";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"191,66";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"152,01";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"317,26";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"473,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"375,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"782,94";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1074,78";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"852,41";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/02/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1778,96";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1115,75";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"884,90";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1846,80";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1864,45";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"1478,70";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"3085,99";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"2854,98";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"2264,29";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"4725,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"430,46";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"341,40";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"712,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"615,73";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"488,34";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1019,17";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1572,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"1247,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"2603,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"332,77";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"263,92";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"550,81";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"943,31";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"748,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1561,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1433,05";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"1136,55";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"2371,97";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"538,91";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"427,41";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"892,01";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"357,56";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"283,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"591,85";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"804,71";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"638,22";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"1331,94";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"117,84";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"93,46";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"195,06";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"334,61";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010020000";" Recursos nao vinculados de Impostos - Saude";"265,38";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/03/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"553,84";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/04/2025";"4111253030000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"1027,27";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
